userId,movieId,rating,timestamp
14,7723,4.0,1425875865
14,7769,4.0,1316395607
14,7775,4.0,1367801387
14,7801,5.0,1316395597
14,7803,4.0,1458506593
14,7817,4.0,1458506624
14,7828,4.5,1316396021
14,7856,4.5,1316395487
14,7888,5.0,1361078138
14,7913,4.5,1348977157
14,7919,4.0,1338698144
14,7962,4.5,1338698154
14,7963,4.0,1338698344
14,8050,4.0,1338697991
14,8249,4.0,1361831110
14,8277,4.0,1374638046
14,8343,5.0,1379040901
14,8407,4.0,1381534447
14,8470,4.5,1416119571
14,8480,4.0,1425875579
14,8491,4.5,1426110023
14,8550,4.0,1416120131
14,8583,4.0,1400818348
14,8585,4.0,1407125275
14,8590,4.5,1425875435
14,8596,4.5,1416120100
14,8597,4.5,1443384269
14,8623,4.5,1425875403
14,8626,4.0,1407125273
14,8637,4.5,1416119564
14,8678,4.0,1416120202
14,8691,4.0,1425875463
14,8700,5.0,1425875406
14,8724,4.5,1443384373
14,8737,4.0,1443384296
14,8778,4.5,1458507341
14,8906,4.5,1443384275
14,8907,4.0,1458506097
14,8968,4.0,1458505917
14,8972,4.0,1465793185
14,9053,4.0,1465793192
14,9097,4.0,1466802910
14,9105,4.0,1469330242
14,6453,3.0,1169616283
14,6461,0.5,1338699292
14,6466,1.0,1338702417
14,6468,2.0,1367800237
14,6477,2.0,1416119963
14,6478,3.5,1374637631
14,6480,3.5,1222576367
14,6505,1.5,1245382906
14,6519,2.5,1465793916
14,6521,0.5,1416119898
14,6523,1.0,1347937644
14,6536,1.5,1348976680
14,6539,3.0,1222575856
14,6573,2.5,1316395906
14,6576,2.5,1465880683
14,6627,3.5,1443384396
14,6628,3.5,1245361883
14,6643,1.5,1222576350
14,6654,2.0,1347936470
14,6668,1.5,1349622540
14,6672,1.5,1347936786
14,6682,2.0,1443384826
14,6691,1.5,1338699286
14,6700,3.5,1349622826
14,6714,3.5,1425876037
14,6719,1.5,1443385025
14,6727,2.5,1338702524
14,6730,3.0,1338698806
14,6735,2.0,1416119677
14,6743,1.0,1425875994
14,6746,2.5,1258259468
14,6753,3.5,1338698617
14,6787,1.0,1416120041
14,6793,1.0,1374638435
14,6796,3.5,1222578076
14,6803,2.5,1416119972
14,6816,2.0,1361078252
14,6820,2.0,1338698362
14,6821,2.5,1443384839
14,6840,1.0,1416119594
14,6848,2.0,1374638451
14,6855,3.0,1443385030
14,6856,1.0,1416119686
14,6873,1.5,1425876060
14,6883,1.5,1338702423
14,6890,1.0,1338698854
14,6901,1.5,1347936713
14,6929,1.5,1240203919
14,6947,2.5,1347936669
14,6955,3.5,1216576555
14,6959,1.0,1338698814
14,6966,3.5,1357110059
14,6973,1.5,1349622715
14,6978,0.5,1216576611
14,6979,3.0,1216576596
14,6981,1.0,1316396154
14,6982,1.0,1416119795
14,6984,1.0,1361831545
14,6991,3.5,1316395628
14,7009,3.5,1240211388
14,7017,1.0,1357110065
14,7022,2.0,1222024906
14,7032,1.0,1257734243
14,7038,2.0,1349622731
14,7055,3.5,1367764780
14,7060,3.5,1443384812
14,7075,0.5,1357110411
14,7076,3.5,1245309336
14,7077,2.0,1338698608
14,7092,3.0,1348976367
14,7114,2.0,1245021120
14,7120,1.0,1416119731
14,7122,1.5,1416119711
14,7154,0.5,1465880993
14,7159,3.0,1238804089
14,7160,1.5,1240202854
14,7164,1.0,1465880257
14,7174,1.5,1465880651
14,7176,3.0,1257733143
14,7183,0.5,1338698623
14,7184,1.5,1426110601
14,7185,1.5,1257733150
14,7196,3.5,1245021164
14,7198,1.5,1374638441
14,7209,3.0,1338698899
14,7213,3.5,1338698337
14,7215,2.0,1316396161
14,7216,1.0,1465954712
14,7226,3.0,1374637633
14,7236,2.0,1338698886
14,7242,1.0,1338702414
14,7249,2.0,1389440855
14,7250,1.0,1361831532
14,7251,0.5,1465880996
14,7257,3.0,1257733119
14,7287,3.5,1261945002
14,7302,2.5,1374637773
14,7307,2.5,1465793997
14,7323,3.5,1257734180
14,7327,1.5,1465794388
14,7328,2.5,1465793912
14,7338,3.0,1465793920
14,7339,2.0,1257735545
14,7349,1.0,1425876002
14,7362,2.0,1465880969
14,7365,2.5,1338702430
14,7377,1.5,1338698882
14,7382,1.0,1357110070
14,7414,1.0,1273090173
14,7428,3.5,1316395633
14,7459,0.5,1338698316
14,7480,1.5,1367764758
14,7481,0.5,1361831555
14,7501,2.0,1458506610
14,7508,3.0,1273090163
14,7510,3.0,1361831522
14,7512,2.5,1379040852
14,7520,2.5,1367765175
14,7526,1.0,1316395588
14,7547,3.0,1458506646
14,7555,3.0,1316395983
14,7556,2.0,1338698896
14,7573,2.5,1367765128
14,7580,2.5,1458506381
14,7583,2.5,1465880302
14,7587,1.5,1349048062
14,7591,1.0,1349622587
14,7599,0.5,1367765181
14,7600,1.5,1338698870
14,7609,1.0,1465794431
14,7611,3.0,1374638009
14,7618,2.0,1361078260
14,7640,2.5,1465793930
14,7651,3.0,1367801466
14,7652,3.0,1374638035
14,7653,3.5,1348976539
14,7661,1.0,1338698369
14,7664,3.0,1316395900
14,7670,2.0,1458506571
14,7671,3.0,1367801474
14,7672,1.0,1338698918
14,7675,3.0,1338698461
14,7692,3.0,1316396252
14,7700,0.5,1465880518
14,7708,1.0,1361078285
14,7709,3.5,1367801456
14,7713,1.0,1316396136
14,7721,0.5,1367765123
14,7729,3.0,1345381190
14,7736,2.5,1465880243
14,7737,2.5,1367801369
14,7751,1.0,1347936749
14,7785,1.5,1348976211
14,7790,1.0,1316395573
14,7799,1.5,1338698824
14,7808,2.5,1458506580
14,7811,3.5,1458507263
14,7812,0.5,1458505901
14,7818,1.5,1316395580
14,7821,0.5,1374638031
14,7822,1.0,1347936763
14,7824,0.5,1338698810
14,7827,1.0,1458507259
14,7834,2.5,1458506136
14,7837,2.0,1443385461
14,7842,3.0,1416120053
14,7843,2.5,1338698356
14,7844,1.0,1348976202
14,7845,3.5,1386367929
14,7851,1.5,1316408269
14,7862,0.5,1316395783
14,7872,1.5,1367801460
14,7881,3.0,1374638024
14,7887,1.5,1458506641
14,7890,3.0,1338697857
14,7897,1.0,1349048081
14,7904,3.5,1338698848
14,7905,2.5,1367801470
14,7915,0.5,1361078276
14,7921,3.5,1367801363
14,7922,2.5,1348976195
14,7923,3.0,1374637765
14,7927,1.5,1338698014
14,7929,1.0,1338698247
14,7930,0.5,1465880427
14,7951,0.5,1338697915
14,7952,1.0,1347936860
14,7953,3.0,1345350956
14,7954,2.0,1348979143
14,7955,1.0,1348976183
14,7961,2.5,1338698134
14,7968,3.0,1338698158
14,7969,3.0,1338697924
14,7990,1.5,1465880962
14,7996,2.5,1338698152
14,8017,1.0,1361831455
14,8018,1.0,1338699137
14,8023,3.0,1338697920
14,8028,2.0,1458507291
14,8031,2.5,1338697984
14,8033,3.5,1338697905
14,8038,1.0,1338697996
14,8039,1.0,1338698001
14,8046,1.0,1338698006
14,8051,2.5,1338697968
14,8052,1.5,1345351002
14,8054,1.5,1338697964
14,8055,1.5,1345350968
14,8061,1.0,1374638428
14,8065,1.0,1345350979
14,8071,1.0,1345350959
14,8073,0.5,1465880715
14,8078,1.5,1347937652
14,8083,0.5,1357109952
14,8089,3.5,1345350961
14,8091,1.0,1357109941
14,8104,1.5,1345350995
14,8112,3.0,1361831420
14,8115,2.0,1345350973
14,8123,3.5,1361076608
14,8131,1.5,1374637996
14,8135,2.5,1357109969
14,8139,2.5,1458506349
14,8157,2.5,1367764836
14,8160,3.5,1386368013
14,8175,3.5,1361076604
14,8178,2.5,1426110392
14,8180,3.0,1386367936
14,8182,2.5,1389482906
14,8188,0.5,1465793928
14,8191,0.5,1425876388
14,8211,0.5,1416119923
14,8217,3.0,1367764716
14,8220,1.0,1465880234
14,8225,3.5,1458506339
14,8226,1.5,1425876390
14,8229,1.0,1357109923
14,8238,2.5,1386368031
14,8257,2.0,1361076617
14,8259,0.5,1465880648
14,8268,2.5,1361831156
14,8269,1.0,1400818425
14,8274,3.0,1381534422
14,8278,1.5,1465793952
14,8279,3.0,1386367955
14,8280,1.0,1367764695
14,8284,3.0,1367764864
14,8287,0.5,1465880292
14,8292,3.0,1465880371
14,8301,3.5,1400818444
14,8303,1.0,1386367999
14,8308,1.5,1458506656
14,8309,2.0,1389482894
14,8318,3.0,1386367981
14,8329,2.5,1386367968
14,8331,0.5,1400818394
14,8332,1.0,1458506599
14,8336,2.5,1386367923
14,8345,0.5,1465794267
14,8346,1.0,1465954520
14,8352,1.0,1465880282
14,8369,1.5,1465880264
14,8382,3.5,1458506673
14,8384,1.0,1458506703
14,8387,3.0,1425875562
14,8402,3.0,1381534394
14,8405,3.5,1386367735
14,8424,3.5,1425875553
14,8439,2.0,1443384429
14,8441,1.0,1386367830
14,8446,3.5,1386367813
14,8455,2.0,1389440765
14,8463,3.5,1416120264
14,8468,1.5,1416120141
14,8478,0.5,1465881258
14,8499,2.0,1416120159
14,8500,0.5,1458506323
14,8509,0.5,1465954590
14,8513,1.0,1465954969
14,8517,1.5,1407125286
14,8518,1.0,1458506369
14,8526,0.5,1465794437
14,8534,1.0,1416119568
14,8536,3.5,1425875392
14,8539,1.5,1416120169
14,8540,2.5,1465793948
14,8544,3.0,1425875503
14,8552,0.5,1416120162
14,8560,0.5,1416120149
14,8566,1.0,1416120159
14,8569,2.0,1465880696
14,8577,2.5,1443385454
14,8581,1.0,1425875482
14,8582,3.5,1416120099
14,8606,3.5,1407125270
14,8607,2.5,1425875460
14,8609,2.0,1426110071
14,8614,3.5,1416120171
14,8622,1.5,1443384078
14,8633,1.0,1465880699
14,8641,1.5,1425875476
14,8649,0.5,1465794105
14,8650,2.0,1425875488
14,8651,0.5,1425875497
14,8659,1.0,1425875574
14,8670,1.0,1465793290
14,8698,3.5,1443384500
14,8701,1.5,1425875413
14,8705,3.5,1443384091
14,8711,1.0,1425875458
14,8718,0.5,1425875401
14,8719,0.5,1465794406
14,8720,0.5,1425875449
14,8731,1.0,1425875426
14,8738,3.5,1443384084
14,8751,1.5,1443384307
14,8763,2.0,1443384336
14,8764,1.5,1425875443
14,8768,1.5,1443384294
14,8772,3.0,1443384317
14,8777,3.0,1465793971
14,8782,1.0,1443384389
14,8783,3.5,1458505928
14,8785,3.0,1466051442
14,8786,3.0,1443384000
14,8787,3.0,1443384283
14,8788,0.5,1443384352
14,8789,1.0,1458505916
14,8790,3.0,1465793115
14,8791,2.5,1465793601
14,8809,1.0,1443385387
14,8824,2.5,1458505982
14,8844,1.5,1443384322
14,8851,2.0,1458506093
14,8852,0.5,1465794100
14,8855,2.0,1465793706
14,8858,2.0,1458506081
14,8864,3.0,1443384337
14,8871,0.5,1465794103
14,8878,3.0,1458506026
14,8884,3.0,1443384330
14,8888,3.0,1458507347
14,8902,3.5,1458505912
14,8911,1.0,1458505921
14,8914,0.5,1465794150
14,8919,1.0,1469330276
14,8924,3.0,1467259301
14,8925,3.0,1469330245
14,8930,3.0,1458506089
14,8935,1.5,1458506078
14,8943,3.0,1465793719
14,8944,3.5,1458505989
14,8947,3.0,1465793116
14,8948,1.0,1443384531
14,8958,2.5,1458505973
14,8962,3.0,1458505986
14,8963,3.5,1465793975
14,8964,2.0,1458506009
14,8966,2.5,1465956541
14,8974,2.5,1443384516
14,8992,0.5,1465793205
14,9009,3.5,1458505911
14,9010,3.0,1465793179
14,9016,2.5,1458506017
14,9028,1.0,1465793183
14,9029,3.0,1465793201
14,9034,3.5,1458506016
14,9046,3.5,1458505924
14,9051,3.0,1465793208
14,9052,3.5,1458506107
14,9067,0.5,1465793700
14,9068,2.0,1465793170
14,9069,1.5,1465880375
14,9070,3.0,1460076733
14,9078,1.0,1465793639
14,9081,0.5,1465793691
14,9082,3.5,1465793621
14,9084,1.5,1465793612
14,9085,2.0,1467259316
14,9087,1.5,1465793630
14,9088,3.5,1465794051
14,9090,3.5,1467259294
14,9093,1.0,1465793091
14,9095,2.0,1465880080
14,9096,1.0,1465793093
14,9098,0.5,1469330481
14,9099,1.0,1469330238
14,9100,2.5,1466802905
14,9103,1.0,1469330270
14,9104,2.0,1469330266
14,9111,0.5,1469330307
15,3740,5.0,1148214289
15,3770,4.0,1148214251
15,3873,4.5,1178364909
15,4139,4.5,1137577730
15,4432,4.0,1178364961
15,4767,4.5,1137578034
15,5117,4.0,1148214661
15,4085,3.0,1137577776
15,4855,3.5,1137577905
16,3968,4.5,1127471041
16,4111,4.0,1127473818
16,4139,4.5,1127468673
16,4151,4.0,1127471240
16,4224,4.5,1127470799
16,4239,4.0,1127475183
16,4259,4.5,1127470238
16,4266,4.0,1127472858
16,4308,4.5,1127470685
16,4351,4.0,1127471265
16,4362,4.0,1127471454
16,4394,4.5,1127474818
16,4395,4.5,1127469753
16,4432,5.0,1127470498
16,4483,4.0,1127474765
16,4505,4.5,1127475051
16,4534,4.0,1127472872
16,4616,4.0,1127470895
16,4685,5.0,1127474791
16,4692,4.0,1127474916
16,4739,4.5,1127468985
16,4750,4.5,1127474277
16,4788,4.0,1127473461
16,4800,4.0,1127472413
16,4802,4.0,1127472303
16,4855,4.5,1127470187
16,4901,5.0,1127471166
16,4912,5.0,1127470752
16,4917,4.0,1127471083
16,4925,4.0,1127475101
16,4939,4.5,1127470734
16,4970,4.5,1127474908
16,4971,4.5,1127470872
16,4991,4.0,1127472094
16,5004,4.5,1127469062
16,5005,4.5,1127470554
16,5009,5.0,1127474398
16,5015,4.5,1127471109
16,5026,4.5,1127470693
16,5067,4.0,1127470592
16,5078,4.0,1127473557
16,5127,4.5,1127470361
16,5132,5.0,1127473913
16,5152,4.5,1127470380
16,5191,5.0,1127470520
16,5207,5.0,1127469051
16,5216,4.5,1127471038
16,5227,5.0,1127473707
16,5236,4.0,1127472156
16,5248,4.0,1127474420
16,5303,5.0,1127470503
16,5366,5.0,1127470713
16,5425,4.5,1127474727
16,5468,4.0,1127472266
16,5544,4.5,1127472292
16,5598,4.5,1127470716
16,5620,5.0,1127470724
16,5625,5.0,1127470911
16,5898,5.0,1127471031
16,5931,4.0,1127470792
16,5941,5.0,1127469035
16,5962,4.5,1127471248
16,6027,5.0,1127469049
16,6060,4.5,1127474893
16,6102,5.0,1127470680
16,6194,5.0,1127470435
16,4603,2.0,1127470144
16,4611,2.0,1127472896
16,4614,0.5,1127472979
16,4671,3.0,1127469259
16,4672,0.5,1127473548
16,4709,3.5,1127475452
16,4764,3.5,1127471196
16,4767,1.5,1127470254
16,4811,3.5,1127475092
16,4845,2.0,1127471327
16,4903,3.5,1127475055
16,4906,3.5,1127473832
16,4934,2.5,1127470546
16,4953,2.5,1127474852
16,4985,3.5,1127471213
16,5034,2.0,1127473904
16,5155,1.0,1127475148
16,5304,3.5,1127471336
16,5309,0.5,1127475448
16,5359,3.0,1127474877
16,5392,3.0,1127472844
16,5401,3.0,1127470866
16,5479,3.5,1127471100
16,5480,3.0,1127473138
16,5491,2.0,1127473808
16,5498,3.5,1127472829
16,5506,3.0,1127471144
16,5536,2.0,1127473772
16,5537,0.5,1127473349
16,5578,0.5,1127475524
16,5584,3.5,1127470706
16,5607,3.0,1127475246
16,5624,3.0,1127471549
16,5635,3.5,1127470788
16,5641,2.5,1127471208
16,5897,3.5,1127468773
16,5918,3.0,1127475110
16,5945,3.0,1127475574
16,6055,3.0,1127472057
16,6122,2.5,1127475161
16,6145,1.0,1127473991
16,6154,2.0,1127475261
16,6172,3.0,1127475175
17,615,4.0,856006982
17,649,4.0,856007495
17,650,4.0,856006982
17,658,4.0,856007219
17,661,4.0,856007147
17,690,4.0,856007587
17,621,3.0,856007219
17,625,3.0,856007359
17,635,1.0,856007147
17,637,2.0,856007587
17,644,3.0,856006885
17,652,3.0,856007075
17,668,3.0,856092135
17,675,3.0,856007219
17,693,3.0,856007279
17,707,1.0,856007587
18,970,4.0,855191584
18,971,4.0,855192419
18,973,5.0,855192090
18,974,4.0,855192385
18,975,5.0,855191517
18,976,5.0,855192558
18,977,5.0,855191584
18,978,5.0,855191740
18,981,5.0,855191846
18,984,5.0,855191882
18,985,4.0,855191622
18,986,5.0,855192061
18,988,4.0,855191740
18,992,4.0,855192419
18,993,5.0,855192347
18,994,4.0,855191383
18,996,5.0,855191882
18,998,4.0,855192001
18,1002,4.0,855192347
18,1003,4.0,855191816
18,1004,4.0,855191882
18,1006,4.0,855191816
18,1007,4.0,855191930
18,1008,5.0,855192033
18,1011,5.0,855192279
18,1012,5.0,855192033
18,1014,5.0,855192001
18,1015,5.0,855192347
18,1016,4.0,855191930
18,1017,4.0,855191775
18,1019,4.0,855192773
18,1020,4.0,855191930
18,1021,4.0,855191740
18,1023,4.0,855192033
18,1024,5.0,855192178
18,1028,4.0,855192636
18,1030,4.0,855191930
18,1032,4.0,855191654
18,1036,4.0,855191846
18,1037,4.0,855192120
18,1038,4.0,855191930
18,1040,4.0,855193358
18,1041,4.0,855192517
18,1042,5.0,855191816
18,1046,4.0,855192255
18,1050,4.0,855192717
18,1052,4.0,855192308
18,1078,4.0,855192090
18,1087,4.0,855192558
18,1088,5.0,855192636
18,1089,4.0,855192605
18,1092,5.0,855192496
18,1098,5.0,855190606
18,1101,4.0,855190571
18,1110,4.0,855192636
18,1111,4.0,855193404
18,1115,4.0,855193244
18,1125,5.0,855192033
18,1132,5.0,855192061
18,3853,4.0,855193274
18,817,3.0,855193700
18,832,3.0,855192347
18,844,3.0,855192178
18,859,3.0,855190382
18,868,3.0,855191775
18,871,3.0,855191289
18,873,3.0,855195268
18,879,3.0,855193599
18,882,3.0,855194052
18,883,1.0,855192773
18,884,3.0,855192910
18,891,3.0,855193194
18,901,3.0,855192940
18,903,3.0,855194282
